ID,question,en_question,annotations,idks,country
Ca-sp-38,在中国，典型的家庭住宅是哪种类型的房子？,Which is the typical type of house for a family in China?,"[{'answers': ['公寓楼', '楼房', '公寓'], 'en_answers': ['apartment building', 'apartment'], 'count': 5}, {'answers': ['别墅'], 'en_answers': ['house', 'villa'], 'count': 1}, {'answers': ['自建房'], 'en_answers': ['self-built house'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Ne-ar-32,What do people usually have for breakfast in the UK?,What do people usually have for breakfast in UK?,"[{'answers': ['cereal'], 'en_answers': ['cereal'], 'count': 4}, {'answers': ['toast'], 'en_answers': ['toast'], 'count': 3}, {'answers': ['eggs'], 'en_answers': ['eggs'], 'count': 2}, {'answers': ['coffee'], 'en_answers': ['coffee'], 'count': 1}, {'answers': ['bacon'], 'en_answers': ['bacon'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-spme-15,What is the most popular sports drink in the UK?,What is the most popular sports drink in UK?,"[{'answers': ['lucozade'], 'en_answers': ['lucozade'], 'count': 5}, {'answers': ['gatorade'], 'en_answers': ['gatorade'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-ch-79,What leisure activities do retired men typically like in the US?,What leisure activities do retired men typically like in US?,"[{'answers': ['golf'], 'en_answers': ['golf'], 'count': 5}, {'answers': ['motor cycle clubs'], 'en_answers': ['motor cycle clubs'], 'count': 1}, {'answers': ['crafting items'], 'en_answers': ['crafting items'], 'count': 1}, {'answers': ['fishing'], 'en_answers': ['fishing'], 'count': 1}, {'answers': ['sports'], 'en_answers': ['sports'], 'count': 1}, {'answers': ['watching television', 'watching tv'], 'en_answers': ['watching television', 'watching tv'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-pe-02,What is the most famous edible souvenir for tourists in the US?,What is the most famous edible souvenir for tourists in US?,"[{'answers': ['corn dog'], 'en_answers': ['corn dog'], 'count': 1}, {'answers': ['candy bars like milky ay'], 'en_answers': ['candy bars like milky ay'], 'count': 1}, {'answers': ['burgers', 'hamburgers'], 'en_answers': ['burgers', 'hamburgers'], 'count': 1}, {'answers': ['chips'], 'en_answers': ['chips'], 'count': 1}, {'answers': ['popcorn'], 'en_answers': ['popcorn'], 'count': 1}, {'answers': ['cotton candy'], 'en_answers': ['cotton candy'], 'count': 1}]","{'idk': 2, 'not-applicable': 2, 'no-answer': 0}",US
New-spme-68,What is the most popular beverage among children in the UK?,What is the most popular beverage among children in UK?,"[{'answers': ['coke', 'cola', 'coca cola', 'coca-cola'], 'en_answers': ['coke', 'cola', 'coca cola', 'coca-cola'], 'count': 3}, {'answers': ['orange juice'], 'en_answers': ['orange juice'], 'count': 2}, {'answers': ['fruit juice'], 'en_answers': ['fruit juice'], 'count': 1}, {'answers': ['milk'], 'en_answers': ['milk'], 'count': 1}, {'answers': ['apple juice'], 'en_answers': ['apple juice'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-ch-14,What foods do people usually eat when they are sick in the US?,What foods do people usually eat when they are sick in US?,"[{'answers': ['soup'], 'en_answers': ['soup'], 'count': 2}, {'answers': ['chicken noodle soup', 'chicken soup'], 'en_answers': ['chicken noodle soup', 'chicken soup'], 'count': 2}, {'answers': ['banana'], 'en_answers': ['banana'], 'count': 1}, {'answers': ['ginger ale'], 'en_answers': ['ginger ale'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-gr-58,کدام شغل در ایران کم‌دستمزد تلقی می‌شود؟,Which job is considered underpaid in Iran?,"[{'answers': ['کارگری', 'کارگر غیرحرفه ای', 'كارگري'], 'en_answers': ['labor', 'unskilled worker'], 'count': 3}, {'answers': ['معلمی'], 'en_answers': ['teaching'], 'count': 1}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-as-58,中国人在工作场所最喜欢喝的饮料是什么？,What is the most popular beverage that people from China like to drink in their workplace?,"[{'answers': ['茶'], 'en_answers': ['tea'], 'count': 3}, {'answers': ['咖啡'], 'en_answers': ['coffee'], 'count': 3}, {'answers': ['奶茶'], 'en_answers': ['bubble tea', 'milk tea'], 'count': 2}, {'answers': ['可乐'], 'en_answers': ['coke', 'cola'], 'count': 2}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
An-ar-43,在中国，人们通常聚集在哪些地点或场所观看体育转播？,What are the common places or venues where individuals in China usually gather to watch sports broadcasts?,"[{'answers': ['家', '家里'], 'en_answers': ['family', 'home'], 'count': 4}, {'answers': ['酒吧'], 'en_answers': ['pub', 'bar'], 'count': 1}, {'answers': ['烧烤店'], 'en_answers': ['barbecue restaurant'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-ch-75,در کشور شما مدت زمان هر کلاس درسی برای دانش‌آموزان مقطع متوسطه چقدر است (دقیقه)؟ (فقط اعداد را وارد کنید.),"How long is each class period for middle school students in Iran (minutes)?  (Provide Arabic numerals (e.g., 1) only.)","[{'answers': ['90'], 'en_answers': ['90'], 'count': 4}, {'answers': ['60'], 'en_answers': ['60'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Kik-in-06,What event is usually held before a wedding in the US?,What event is usually held before a wedding in US?,"[{'answers': ['bachelor party', 'bachelors party'], 'en_answers': ['bachelor party', 'bachelors party'], 'count': 3}, {'answers': ['bridal shower'], 'en_answers': ['bridal shower'], 'count': 1}, {'answers': ['rehearsal dinner'], 'en_answers': ['rehearsal dinner'], 'count': 1}, {'answers': ['engagement party'], 'en_answers': ['engagement party'], 'count': 1}, {'answers': ['bachelorette party'], 'en_answers': ['bachelorette party'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-spme-05,محبوب‌ترین شیرینی‌ها در ایران چیست؟,What are the most popular sweets in Iran?,"[{'answers': ['زبان'], 'en_answers': ['language'], 'count': 2}, {'answers': ['نان خامه ای', 'خامه اي'], 'en_answers': ['cream puff', 'creamy'], 'count': 2}, {'answers': ['ناپلئونی'], 'en_answers': ['napoleon', 'napoleon pastry'], 'count': 2}, {'answers': ['شیرینی دانمارکی', 'دانمارکی'], 'en_answers': ['danish pastry', 'danish'], 'count': 2}, {'answers': ['کیک یزدی'], 'en_answers': ['yazdi cake'], 'count': 1}, {'answers': ['باقلوا'], 'en_answers': ['baklava'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Jod-ch-37,What sports do women like to watch the most in the US?,What sports do women like to watch the most in US?,"[{'answers': ['tennis'], 'en_answers': ['tennis'], 'count': 3}, {'answers': ['American Football', 'football'], 'en_answers': ['American Football', 'football'], 'count': 2}, {'answers': ['baseball'], 'en_answers': ['baseball'], 'count': 2}, {'answers': ['basketball'], 'en_answers': ['basketball'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-07,در ایران مردم معمولاً چه غذاهایی را با نوشیدنی‌های الکلی سخت همراه می‌کنند؟,What food items do people typically pair with hard liquor in Iran?,"[{'answers': ['آجیل'], 'en_answers': ['nuts'], 'count': 2}, {'answers': ['جوجه کباب'], 'en_answers': ['chicken kebab'], 'count': 1}]","{'not-applicable': 3, 'idk': 0, 'no-answer': 0}",IR
Ta-pe-17,"In the Olympic Games, which sport is the most popular in the US?","In the Olympic Games, which sport is the most popular in US?","[{'answers': ['gymnastics'], 'en_answers': ['gymnastics'], 'count': 3}, {'answers': ['basketball'], 'en_answers': ['basketball'], 'count': 2}, {'answers': ['swimming'], 'en_answers': ['swimming'], 'count': 1}, {'answers': [""women's soccer""], 'en_answers': [""women's soccer""], 'count': 1}, {'answers': ['table tennis'], 'en_answers': ['table tennis'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ji-ko-26,درایران مهم‌ترین نقاط عطف مرتبط با استقلال فرزندان از والدین در جامعه چیست؟,What are the key milestones associated with children's independence from their parents in Iran's society?,"[{'answers': ['پیدا کردن شغل', 'کاریابی'], 'en_answers': ['finding a job', 'employment'], 'count': 2}, {'answers': ['زندگی مستقل'], 'en_answers': ['living independently'], 'count': 1}]","{'no-answer': 3, 'idk': 1, 'not-applicable': 0}",IR
New-am-60,Which animal is typically used for transportation in the US?,Which animal is typically used for transportation in US?,"[{'answers': ['horse', 'horses'], 'en_answers': ['horse', 'horses'], 'count': 2}]","{'not-applicable': 2, 'idk': 0, 'no-answer': 0}",US
Na-ko-37,What is the most popular domestic vacation spot for people from the US?,What is the most popular domestic vacation spot for people from US?,"[{'answers': ['florida', 'FL'], 'en_answers': ['florida', 'FL'], 'count': 4}, {'answers': ['HI', 'hawaii'], 'en_answers': ['HI', 'hawaii'], 'count': 2}, {'answers': ['california', 'CA'], 'en_answers': ['california', 'CA'], 'count': 2}, {'answers': ['NY', 'new york'], 'en_answers': ['NY', 'new york'], 'count': 1}, {'answers': ['alaska', 'AK'], 'en_answers': ['alaska', 'AK'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Jo-sp-37,"How long (in weeks) are summer holidays at universities in the UK? (Provide in Arabic numerals (e.g., 7, 8) only.)","How long (in weeks) are summer vacations at universities in UK? (Provide in Arabic numerals (e.g., 7, 8) only.)","[{'answers': ['6'], 'en_answers': ['6'], 'count': 2}, {'answers': ['12'], 'en_answers': ['12'], 'count': 1}, {'answers': ['16'], 'en_answers': ['16'], 'count': 1}, {'answers': ['8'], 'en_answers': ['8'], 'count': 1}, {'answers': ['10'], 'en_answers': ['10'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-en-05,Which food is a cost-effective and quick meal option in the US?,Which food is a cost-effective and quick meal option in US?,"[{'answers': ['hotdogs', 'hot dog'], 'en_answers': ['hotdogs', 'hot dog'], 'count': 2}, {'answers': ['hamburgers', 'Burgers'], 'en_answers': ['hamburgers', 'Burgers'], 'count': 1}, {'answers': ['chicken'], 'en_answers': ['chicken'], 'count': 1}, {'answers': ['sandwich'], 'en_answers': ['sandwich'], 'count': 1}, {'answers': ['fast food'], 'en_answers': ['fast food'], 'count': 1}, {'answers': ['spaghetti'], 'en_answers': ['spaghetti'], 'count': 1}, {'answers': ['bologna sandwich'], 'en_answers': ['bologna sandwich'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-az-27,کدام ورزش یکی از سریع‌ترین رشد‌ها را در ایران طی دهه گذشته داشته است؟,Which sport has been one of the fastest-growing in Iran over the last decade?,"[{'answers': ['والیبال', 'واليبال'], 'en_answers': ['volleyball'], 'count': 2}, {'answers': ['فوتبال سالنی'], 'en_answers': ['futsal'], 'count': 1}, {'answers': ['بدمینتون'], 'en_answers': ['badminton'], 'count': 1}, {'answers': ['فوتبال'], 'en_answers': ['football'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Jo-sp-36,در کشور شما تعطیلات تابستانی مدارس ابتدایی چند هفته است؟ (فقط به اعداد پاسخ دهید.),"How long (in weeks) are summer vacations at elementary schools in Iran? (Provide in Arabic numerals (e.g., 7, 8) only.)","[{'answers': ['12'], 'en_answers': ['12'], 'count': 4}, {'answers': ['16'], 'en_answers': ['16'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
New-su-24,What sports do parents and children commonly play together in the UK?,What sports do parents and children commonly play together in UK?,"[{'answers': ['soccer', 'football'], 'en_answers': ['soccer', 'football'], 'count': 5}, {'answers': ['rounders'], 'en_answers': ['rounders'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-04,What is the most popular fruit in the US?,What is the most popular fruit in US?,"[{'answers': ['apple'], 'en_answers': ['apple'], 'count': 4}, {'answers': ['pear'], 'en_answers': ['pear'], 'count': 1}, {'answers': ['peach'], 'en_answers': ['peach'], 'count': 1}, {'answers': ['strawberries', 'strawberry'], 'en_answers': ['strawberries', 'strawberry'], 'count': 1}, {'answers': ['orange'], 'en_answers': ['orange'], 'count': 1}, {'answers': ['banana'], 'en_answers': ['banana'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ji-ko-27,在中国拜访年长的父母时，常见的礼物是什么？,What is the common gift you give when visiting elderly parents in China?,"[{'answers': ['保健食品', '保健品'], 'en_answers': ['health care products'], 'count': 2}, {'answers': ['水果篮'], 'en_answers': ['fruit basket'], 'count': 1}, {'answers': ['牛奶'], 'en_answers': ['milk'], 'count': 1}, {'answers': ['酒'], 'en_answers': ['alcohol'], 'count': 1}, {'answers': ['食品'], 'en_answers': ['food'], 'count': 1}, {'answers': ['钱'], 'en_answers': ['money'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Gu-ch-40,"中国小学低年级学生什么时候放学？（请以HH:MM格式提供，例如，18:00, 09:00。）","What time do younger elementary school students finish school in China? (Provide in HH:MM format (e.g., 18:00, 09:00).)","[{'answers': ['16:30'], 'en_answers': ['16:30'], 'count': 3}, {'answers': ['17:00'], 'en_answers': ['17:00'], 'count': 2}, {'answers': ['16:00'], 'en_answers': ['16:00'], 'count': 2}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Ni-en-09,How many days a week do children attend school in the US? (Provide Arabic numerals (0~7) only.),How many days a week do children attend school in US? (Provide Arabic numerals (0~7) only.),"[{'answers': ['5'], 'en_answers': ['5'], 'count': 5}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-39,What platform is commonly used in the e-commerce industry in the US?,What platform is commonly used in the e-commerce industry in US?,"[{'answers': ['amazon'], 'en_answers': ['amazon'], 'count': 2}, {'answers': ['shopify'], 'en_answers': ['shopify'], 'count': 1}]","{'what are you asking here? platform could mean anything .  are talking about the tech behind the e-commerce provider such as amazon? well thats a plethora of web rechnologoes.  are asking about devices such as phones or desktop computers ?  are talking about web browsers ?  just not sure how to answer this': 1, 'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Ne-ar-18,"At what time do most people finish work in the UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","At what time do most people finish work in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","[{'answers': ['17:00'], 'en_answers': ['17:00'], 'count': 5}, {'answers': ['17:30'], 'en_answers': ['17:30'], 'count': 1}, {'answers': ['18:00'], 'en_answers': ['18:00'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ki-pe-40,Which food from the UK is considered disgusting by the rest of the world?,Which food from UK is considered disgusting by the rest of the world?,"[{'answers': ['haggis'], 'en_answers': ['haggis'], 'count': 2}, {'answers': ['black pudding'], 'en_answers': ['black pudding'], 'count': 1}, {'answers': ['stargazy pie'], 'en_answers': ['stargazy pie'], 'count': 1}, {'answers': ['jellied eels'], 'en_answers': ['jellied eels'], 'count': 1}]","{'no-answer': 2, 'idk': 1, 'not-applicable': 0}",GB
Gu-ch-18,在中国，夫妇通常会有几个孩子？（只提供阿拉伯数字（例如，12）。）,"How many children do couples usually have in China? (Provide Arabic numerals (e.g., 12) only.)","[{'answers': ['1'], 'en_answers': ['1'], 'count': 5}, {'answers': ['2'], 'en_answers': ['2'], 'count': 2}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Ca-sp-42,"How long (in weeks) is the UK's maternity leave for mums? (Provide Arabic numerals (e.g., 20) only.)","How long (in weeks) is UK's maternity leave for mums? (Provide Arabic numerals (e.g., 20) only.)","[{'answers': ['52'], 'en_answers': ['52'], 'count': 4}, {'answers': ['36'], 'en_answers': ['36'], 'count': 1}, {'answers': ['26'], 'en_answers': ['26'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
